#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrI,703668,707990,SPAC22F3.03c.1,3718,+,1390,241.3373772,64.91053716
chrI,2017806,2020483,SPAC17H9.08.1,2677,+,1001,173.7976364,64.92253879
chrIII,783022,784077,SPCC1020.04c.1,837,+,313,54.34431586,64.92749804
chrII,3353045,3357140,SPBC11C11.04c.1,3832,-,1433,248.8032097,64.92776871
chrI,2467780,2468393,SPAC19A8.09.1,484,-,181,31.42594623,64.92964098
chrI,2984732,2988911,SPAPB1A11.04c.1,4179,-,1563,271.3743313,64.93762414
chrI,5336680,5340639,SPAP8A3.12c.1,3959,-,1481,257.1371623,64.95002836
chrIII,98574,99670,SPCC613.11c.1,1096,-,410,71.18584506,64.95058856
chrI,1985349,1985643,SPAC9G1.15c.1,294,-,110,19.09864136,64.96136516
chrI,5276065,5276991,SPAC2H10.02c.1,855,-,320,55.55968395,64.98208649
chrI,135568,135926,SPNCRNA.147.1,358,+,134,23.26561765,64.98775881
chrI,3820526,3821537,SPAC1F12.10c.1,796,-,298,51.73995568,64.99994432
chrII,3001075,3003276,SPBC2D10.18.1,2201,+,824,143.0661862,65.00053892
chrII,3543321,3545997,SPBC887.03c.1,2631,-,985,171.0196522,65.00176821
chrI,4486143,4488205,SPAC17C9.07.1,2062,-,772,134.0377375,65.00375244
chrI,546663,548562,SPAC2F7.08c.1,1899,-,711,123.4466728,65.0061468
chrI,3374996,3375669,SPNCRNA.903.1,673,-,252,43.75325111,65.01226019
chrII,4172821,4175534,SPBC14F5.09c.1,2713,-,1016,176.4019965,65.02100868
chrIII,1287902,1291811,SPCC1322.03.1,3909,+,1464,254.1855541,65.02572373
chrIII,801148,804543,SPCC1393.05.1,2961,+,1109,192.5490297,65.02837882
chrI,2477863,2480031,SPAC19A8.05c.1,2168,+,812,140.982698,65.02891975
chrII,1228147,1229239,SPBC725.13c.1,1092,-,409,71.01222105,65.02950645
chrII,2681999,2683902,SPBC3E7.12c.1,1903,-,713,123.7939208,65.0519815
chrII,1264951,1266264,SPNCRNA.1424.1,1313,-,492,85.42301407,65.05941666
chrIII,289991,293300,SPNCRNA.1126.1,3309,-,1240,215.2937753,65.06309317
chrI,2009344,2011903,SPAC17H9.04c.1,2559,-,959,166.5054278,65.06659939
chrI,3947884,3950224,SPAC2F3.13c.1,2041,-,765,132.8223694,65.07710409
chrI,1225463,1227365,SPAC10F6.10.1,1715,+,643,111.6402399,65.09634982
chrII,784302,787145,SPBC530.01.1,2843,+,1066,185.0831972,65.10137079
chrI,2140378,2141698,SPAC23C11.05.1,1320,+,495,85.94388611,65.10900463
chrI,2708049,2709309,SPAPB2B4.02.1,928,+,348,60.42115629,65.10900463
chrI,4654242,4654578,SPNCRNA.1010.1,336,-,126,21.87662555,65.10900463
chrII,3001073,3003417,SPNCRNA.1570.1,2344,-,879,152.6155068,65.10900463
chrII,3360518,3360590,SPBTRNAPRO.08.1,72,-,27,4.687848333,65.10900463
chrIII,1844638,1844710,SPCTRNAHchrIS.04.1,72,+,27,4.687848333,65.10900463
chrII,2003653,2005862,SPBP23A10.05.1,2013,+,755,131.0861293,65.11978605
chrI,4849745,4851840,SPAC4F10.10c.1,2095,-,786,136.4684737,65.14008291
chrI,4689240,4691828,SPAC144.18.1,2588,+,971,168.588916,65.14254868
chrII,478912,481013,SPBC428.19c.1,1892,-,710,123.2730488,65.15488835
chrI,1439244,1440658,SPAC3A12.11c.1,1311,-,492,85.42301407,65.15866825
chrII,3313371,3313800,SPNCRNA.36.1,429,+,161,27.95346599,65.15959437
chrII,1566402,1569561,SPBC27.04.1,3159,+,1186,205.9180786,65.18457697
chrI,2962953,2967478,SPAPB24D3.09c.1,4525,-,1699,294.987197,65.19054077
chrI,2259603,2262510,SPAC4G9.06c.1,2796,-,1050,182.305213,65.20215056
chrI,405581,407710,SPAC31A2.10.1,1848,+,694,120.4950646,65.20295702
chrII,1648947,1649671,SPBC21B10.12.1,639,-,240,41.66976296,65.21089665
chrII,2518725,2521126,SPBC365.13c.1,2353,-,884,153.4836269,65.22891071
chrIII,869673,872275,SPCC16A11.02.1,2565,+,964,167.3735479,65.25284518
chrI,4357919,4360891,SPAC23D3.11.1,2972,+,1117,193.9380218,65.25505444
chrII,1328758,1330815,SPBC27B12.05.1,1692,+,636,110.4248718,65.26292662
chrI,2179174,2181507,SPAC13F5.05.1,2333,+,877,152.2682588,65.26714909
chrI,3549681,3552067,SPAC17A2.01.1,2386,+,897,155.7407391,65.27273222
chrI,4863738,4869888,SPAC4F10.16c.1,6104,-,2295,398.4671083,65.27967043
chrIII,827910,830947,SPCC2H8.02.1,3037,+,1142,198.2786221,65.28765956
chrII,853582,857560,SPBC36.07.1,3978,+,1496,259.7415225,65.29450037
chrII,1161484,1163251,SPBC409.12c.1,1558,-,586,101.7436712,65.30402518
chrIII,187329,188988,SPCC1235.16.1,1433,+,539,93.58334265,65.30589159
chrII,2499538,2501351,SPBC365.01.1,1813,+,682,118.4115764,65.31250768
chrI,2169035,2172310,SPAC13F5.01c.1,3190,-,1200,208.3488148,65.31310809
chrI,5302219,5305725,SPAC11E3.11c.1,3506,-,1319,229.0100723,65.31947298
chrI,4948540,4950238,SPAC1B3.11c.1,1650,-,621,107.8205117,65.34576464
chrI,4972425,4973471,SPAC1952.04c.1,550,-,207,35.94017055,65.34576464
chrI,2367139,2370652,SPAC17G8.14c.1,3328,-,1253,217.5508875,65.36985801
chrI,1951104,1953595,SPNCRNA.777.1,2491,-,938,162.8593236,65.37909417
chrI,2391945,2394372,SPAC22H10.11c.1,2427,-,914,158.6923473,65.38621643
chrII,3003350,3003938,SPBC2D10.19c.1,454,-,171,29.68970611,65.39582844
chrIII,2412324,2413970,SPCC569.08c.1,1646,+,620,107.6468877,65.3990812
chrI,2855629,2859170,SPAC8F11.03.1,3506,+,1321,229.3573203,65.41851691
chrII,1028877,1032159,SPBC146.14c.1,3282,-,1237,214.7729033,65.43964146
chrI,3879033,3880272,SPNCRNA.945.1,1239,-,467,81.08241376,65.44181902
chrI,4286743,4287454,SPAC2C4.16c.1,711,-,268,46.53123531,65.4447754
chrII,546995,548377,SPNCRNA.1369.1,1382,-,521,90.45811043,65.4544938
chrII,2819735,2825220,SPBC19C7.03.1,5485,+,2068,359.0544575,65.46115907
chrII,741835,743917,SPBC119.13c.1,2082,-,785,136.2948497,65.46342444
chrIII,2006650,2008106,SPCC4F11.03c.1,1456,-,549,95.31958277,65.46674641
chrII,4363862,4367876,SPBC1539.02.1,4014,+,1514,262.8667547,65.48748248
chrIII,1893661,1894406,SPNCRNA.1241.1,745,-,281,48.78834747,65.48771472
chrI,3976251,3982149,SPAPB18E9.02c.1,5535,-,2088,362.5269378,65.49718839
chrI,3560507,3562931,SPAC17A2.05.1,2109,+,796,138.2047138,65.53092168
chrI,4973600,4975698,SPAC1952.05.1,2098,+,792,137.5102178,65.54347844
chrI,2336033,2337768,SPAC6C3.07.1,1735,+,655,113.7237281,65.54681734
chrI,4084454,4087736,SPAC23A1.04c.1,3225,-,1218,211.474047,65.57334792
chrI,1993567,1996196,SPAC9G1.12.1,2629,+,993,172.4086443,65.57955278
chrII,1828225,1831124,SPNCRNA.1467.1,2899,+,1095,190.1182935,65.58064626
chrIII,2367505,2368757,SPNCRNA.1292.1,1252,+,473,82.12415784,65.59437527
chrII,3400485,3403309,SPBC13A2.02.1,2824,+,1067,185.2568212,65.60085735
chrIII,585810,589943,SPCC1672.11c.1,4133,-,1562,271.2007073,65.61836614
chrIII,2143948,2145038,SPCC1620.01c.1,627,-,237,41.14889092,65.62821519
chrI,3484542,3486956,SPAC328.05.1,1984,+,750,130.2180093,65.63407725
chrI,2837120,2841820,SPAC3F10.11c.1,4700,-,1777,308.5298699,65.64465318
chrII,3751127,3752132,SPBC13G1.16.1,1005,-,380,65.97712469,65.64888029
chrII,2974777,2976604,SPBC2D10.05.1,1777,+,672,116.6753363,65.6586023
chrI,5049154,5052429,SPAC22E12.16c.1,2980,-,1127,195.6742619,65.662504
chrIII,180696,182489,SPCC1235.04c.1,1692,-,640,111.1193679,65.67338528
chrI,683989,686347,SPAC22F3.10c.1,2107,+,797,138.3783378,65.67552816
chrI,4652936,4654387,SPAC144.02.1,1451,+,549,95.31958277,65.69233823
chrI,2362642,2362753,SPNCRNA.78.1,111,+,42,7.292208518,65.69557224
chrIII,817424,817498,SPCTRNAchrILE.09.1,74,+,28,4.861472346,65.69557224
chrII,1000804,1001832,SPNCRNA.1403.1,1028,-,389,67.5397408,65.70013697
chrI,639544,641680,SPAC1D4.02c.1,1945,-,736,127.7872731,65.70039747
chrIII,903282,905116,SPCC24B10.02c.1,1834,-,694,120.4950646,65.70068951
chrIII,2419026,2419845,SPNCRNA.1295.1,819,+,310,53.82344383,65.71849063
chrI,2794056,2794801,SPAC1805.12c.1,745,-,282,48.96197148,65.72076709
chrII,2716856,2719120,SPBC4F6.14.1,2264,+,857,148.7957786,65.72251704
chrI,4742808,4744346,SPAC458.06.1,1334,+,505,87.68012623,65.72723106
chrIII,79847,80436,SPNCRNA.1102.1,589,-,223,38.71815475,65.73540705
chrIII,668531,669367,SPCC16C4.05.1,721,+,273,47.39935537,65.74113089
chrI,4333134,4336797,SPAC27F1.09c.1,3546,-,1343,233.1770486,65.75776891
chrIII,2265534,2267963,SPCC1840.05c.1,1930,-,731,126.919153,65.76121918
chrI,3520172,3522395,SPAC16E8.11c.1,1996,-,756,131.2597533,65.76139946
chrII,2876069,2877566,SPBP4H10.05c.1,1497,-,567,98.444815,65.76139946
chrI,4505707,4510013,SPNCRNA.992.1,4306,+,1631,283.1807641,65.76422762
chrII,4001528,4002842,SPBC3B9.08c.1,982,-,372,64.58813259,65.77202911
chrI,826312,828123,SPAC2G11.10c.1,1543,-,585,101.5700472,65.82634298
chrI,1395769,1398272,SPAC20G8.04c.1,2503,-,949,164.7691877,65.82868067
chrI,4901550,4904311,SPAC19B12.10.1,2442,+,926,160.7758354,65.83777045
chrII,1670448,1673825,SPBC19C2.01.1,3377,+,1281,222.4123598,65.86092976
chrII,3457162,3458912,SPBC2G2.12.1,1750,+,664,115.2863442,65.87791097
chrI,3110200,3113396,SPAC589.12.1,3012,+,1143,198.4522461,65.8871999
chrI,838227,841562,SPAC2G11.14.1,3207,+,1217,211.300423,65.88725383
chrI,3002056,3003766,SPAC31G5.10.1,1710,+,649,112.681984,65.89589708
chrI,3430960,3436241,SPAC3H5.06c.1,5190,+,1970,342.0393043,65.90352684
chrII,3260871,3263087,SPBC25H2.12c.1,2007,+,762,132.3014974,65.9200286
chrII,4357347,4357692,SPNCRNA.441.1,345,+,131,22.74474562,65.92679889
chrII,3529656,3530388,SPBC1105.12.1,732,+,278,48.26747543,65.93917409
chrI,819767,821920,SPAC2G11.07c.1,1856,-,705,122.4049287,65.95093141
chrII,858422,860614,SPBC36.09.1,2085,+,792,137.5102178,65.95214282
chrII,3557089,3559137,SPBC887.10.1,2048,+,778,135.0794816,65.95677813
chrII,2811797,2813211,SPBC19C7.01.1,1366,-,519,90.1108624,65.96695637
chrII,1821459,1822754,SPBC9B6.05c.1,1029,-,391,67.88698882,65.97375007
chrII,4503652,4505257,SPBPB2B2.19c.1,1605,-,610,105.9106475,65.98794238
chrII,2079135,2080900,SPBC18E5.03c.1,1689,-,642,111.4666159,65.99562814
chrIII,815166,816476,SPNCRNA.1160.1,1310,+,498,86.46475815,66.00363217
chrII,3640903,3643081,SPBP8B7.05c.1,2178,-,828,143.7606822,66.00582287
chrIII,1000711,1002369,SPCC895.04c.1,1373,-,522,90.63173444,66.01000323
chrI,3729738,3731015,SPAC15E1.08.1,626,+,238,41.32251494,66.01040725
chrII,1154303,1155626,SPBC409.09c.1,1323,-,503,87.33287821,66.01124581
chrII,764539,766395,SPBC577.07.1,1707,+,649,112.681984,66.01170709
chrIII,289719,293230,SPCC553.08c.1,3411,+,1297,225.190344,66.01886368
chrIII,76512,77990,SPNCRNA.454.1,1478,+,562,97.57669494,66.01941471
chrII,1497663,1498394,SPNCRNA.24.1,731,-,278,48.26747543,66.02937815
chrIII,2120625,2122630,SPCC126.03.1,1901,+,723,125.5301609,66.03375114
chrII,3232084,3234591,SPBC19F8.03c.1,2461,-,936,162.5120756,66.03497584
chrII,1168818,1169357,SPNCRNA.1419.1,539,+,205,35.59292253,66.03510673
chrIII,1147315,1151324,SPCC4B3.15.1,4009,-,1525,264.7766188,66.04555221
chrII,1335688,1344204,SPBC27B12.08.1,8086,+,3076,534.067462,66.04841231
chrII,275117,275866,SPNCRNA.1334.1,749,-,285,49.48284352,66.06521164
chrII,2723118,2725730,SPBC4F6.17c.1,2612,-,994,172.5822683,66.0728439
chrI,3074266,3075988,SPAC24C9.15c.1,1595,-,607,105.3897755,66.07509435
chrI,1760783,1761455,SPAC17A5.19.1,628,+,239,41.49613895,66.07665438
chrIII,1241935,1244247,SPNCRNA.1181.1,2312,+,880,152.7891309,66.08526421
chrII,3098294,3100698,SPBC1778.02.1,2275,+,866,150.3583947,66.09160206
chrII,368438,370940,SPBC1271.02.1,2443,-,930,161.4703315,66.09510089
chrII,627933,631710,SPBC839.16.1,3449,+,1313,227.9683282,66.09693482
chrII,1918005,1920215,SPBC16E9.02c.1,1907,-,726,126.051033,66.09912583
chrI,1965082,1966458,SPAC3H1.13.1,1245,+,474,82.29778185,66.10263602
chrIII,1396886,1400821,SPCC1281.08.1,3632,+,1383,240.1220091,66.11288796
chrII,3267014,3268221,SPBC25H2.10c.1,864,+,329,57.12230006,66.11377322
chrI,2036326,2040544,SPAC17H9.20.1,3989,+,1519,263.7348747,66.11553641
chrI,2360171,2362268,SPAC17G8.11c.1,2048,-,780,135.4267296,66.12633282
chrI,5292483,5293268,SPNCRNA.1067.1,785,-,299,51.91357969,66.13194865
chrII,1969855,1970296,SPNCRNA.383.1,441,+,168,29.16883407,66.14248089
chrI,4563179,4563654,SPNCRNA.1000.1,475,-,181,31.42594623,66.15988681
chrII,2914704,2915760,SPBC1703.01c.1,984,-,375,65.10900463,66.16768763
chrI,4192069,4195228,SPAC25B8.19c.1,3159,-,1204,209.0433109,66.17388758
chrIII,308996,310145,SPNCRNA.1129.1,1149,+,438,76.0473174,66.18565483
chrI,563697,565073,SPAC2F7.15.1,1288,+,491,85.24939006,66.18741464
chrII,71484,73328,SPNCRNA.1305.1,1844,-,703,122.0576807,66.1918008
chrIII,1156614,1157629,SPNCRNA.1175.1,1015,-,387,67.19249278,66.19950027
chrI,1441966,1443260,SPAC3A12.13c.1,1251,-,477,82.81865389,66.20196154
chrI,3728515,3729034,SPAC15E1.07c.1,519,-,198,34.37755444,66.23806251
chrII,3750111,3751325,SPBC13G1.11.1,1166,+,445,77.26268549,66.26302358
chrII,3456961,3460381,SPBC2G2.13c.1,3152,-,1203,208.8696868,66.26576359
chrI,2254436,2255856,SPAC4G9.02.1,1420,+,542,94.10421469,66.27057372
chrI,1057646,1058238,SPNCRNA.709.1,592,-,226,39.23902679,66.28213985
chrIII,2049129,2052636,SPCC1739.11c.1,3507,-,1339,232.4825525,66.29100443
chrIII,1039802,1041016,SPCC1259.03.1,969,+,370,64.24088457,66.2960625
chrI,2096161,2098083,SPAC25A8.03c.1,1922,-,734,127.4400251,66.30594436
chrI,3040706,3042421,SPNCRNA.878.1,1715,-,655,113.7237281,66.31121171
chrI,1005498,1005710,SPNCRNA.164.1,212,+,81,14.063545,66.33747641
chrI,1620399,1621506,SPNCRNA.749.1,1107,+,423,73.44295722,66.3441348
chrII,1013253,1015179,SPBC146.07.1,1926,+,736,127.7872731,66.34853223
chrII,3721620,3723072,SPBC25D12.04.1,1452,+,555,96.36132685,66.36455017
chrII,1216691,1219244,SPBC725.07.1,2553,+,976,169.457036,66.37565062
chrII,2671876,2672919,SPBC3E7.07c.1,701,-,268,46.53123531,66.37836706
chrIII,1708233,1710511,SPCC191.02c.1,2278,-,871,151.2265147,66.38565178
chrIII,2046411,2047407,SPCC1739.09c.1,714,-,273,47.39935537,66.38565178
chrI,4265504,4266618,SPAC2C4.04c.1,1114,-,426,73.96382926,66.3948198
chrI,4906911,4909314,SPAC19B12.13.1,2403,+,919,159.5604673,66.4005274
chrI,3791896,3793891,SPNCRNA.936.1,1995,+,763,132.4751214,66.40356963
chrIII,1711430,1712000,SPCC191.04c.1,570,-,218,37.85003469,66.40356963
chrI,719379,721549,SPAC1296.06.1,1961,+,750,130.2180093,66.40388029
chrI,3089493,3090898,SPAC16A10.06c.1,1043,-,399,69.27598092,66.41992418
chrII,1685237,1688060,SPBC19C2.06c.1,2823,-,1080,187.5139333,66.42363915
chrI,1813739,1815796,SPAC1002.10c.1,2057,-,787,136.6420977,66.42785499
chrIII,2271752,2273986,SPCC1840.08c.1,2234,-,855,148.4485306,66.44965557
chrI,270892,272610,SPAC1F5.10.1,1599,-,612,106.2578956,66.45271767
chrI,5411816,5413219,SPAC29B12.03.1,1403,+,537,93.23609463,66.45480729
chrIII,804482,806120,SPCC1393.06c.1,1497,-,573,99.48655907,66.45728729
chrIII,1860093,1862041,SPCC1223.10c.1,1557,-,596,103.4799114,66.46108629
chrI,208838,211275,SPAC24B11.07c.1,2437,-,933,161.9912035,66.47156484
chrI,3526977,3528225,SPAC16E8.14c.1,922,-,353,61.28927636,66.47426937
chrII,3900975,3904592,SPBC1604.15.1,3617,-,1385,240.4692571,66.48306804
chrII,1240146,1241248,SPNCRNA.1422.1,1102,-,422,73.26933321,66.48759819
chrIII,755227,756290,SPCC1020.12c.1,1000,+,383,66.49799673,66.49799673
chrI,904025,906347,SPAC1687.02.1,2271,+,870,151.0528907,66.51382243
chrI,4911085,4911440,SPNCRNA.1035.1,355,+,136,23.61286568,66.51511459
chrI,2630447,2633728,SPAC7D4.04.1,3281,-,1257,218.2453835,66.51794682
chrII,870337,871227,SPNCRNA.1392.1,890,+,341,59.20578821,66.52335754
chrI,4292898,4294213,SPNCRNA.975.1,1315,-,504,87.50650222,66.54486861
chrIII,1214009,1216438,SPCC550.13.1,2429,+,931,161.6439555,66.54753211
chrI,731932,732759,SPAC22G7.03.1,827,+,317,55.03881191,66.55237232
chrI,4782046,4782273,SPAC11H11.05c.1,180,-,69,11.98005685,66.5558714
chrI,597664,598076,SPNCRNA.664.1,412,-,158,27.43259395,66.5839659
chrIII,1206746,1206819,SPCTRNAVAL.11.1,73,-,28,4.861472346,66.59551158
chrII,4113006,4120739,SPBC56F2.04.1,7584,-,2909,505.0722519,66.59707963
chrII,509411,511089,SPBC1685.06.1,1632,+,626,108.6886317,66.5984263
chrI,1975211,1976603,SPAC9G1.04.1,1251,+,480,83.33952592,66.61832608
chrII,206579,209641,SPBC660.07.1,3062,+,1175,204.0082145,66.62580487
chrII,4073719,4077086,SPBC1347.08c.1,3313,-,1272,220.8497437,66.66155862
chrII,1700750,1702122,SPBC19C2.13c.1,1372,-,527,91.4998545,66.69085605
chrII,1324192,1325832,SPBC27B12.03c.1,1640,-,630,109.3831278,66.69702913
chrI,4984296,4986605,SPAC1952.10c.1,2194,-,843,146.3650424,66.7115052
chrII,1171491,1172644,SPBC409.18.1,1093,+,420,72.92208518,66.71736979
chrI,3892031,3892999,SPNCRNA.947.1,968,+,372,64.58813259,66.72327747
chrII,127381,128570,SPNCRNA.1313.1,1189,-,457,79.34617364,66.73353544
chrI,2892445,2893920,SPACUNK4.20.1,1475,+,567,98.444815,66.74224746
chrII,3219941,3222399,SPBC21.05c.1,2458,-,945,164.0746917,66.75129848
chrI,3893232,3895794,SPAC926.06c.1,2562,-,985,171.0196522,66.75240131
chrII,3200080,3203986,SPBC776.13.1,3745,+,1440,250.0185778,66.76063492
chrII,1140085,1141240,SPBC409.05.1,983,+,378,65.62987666,66.76487962
chrI,1667954,1669964,SPAC343.20.1,2010,-,773,134.2113615,66.77182166
chrI,3455155,3456884,SPNCRNA.909.1,1729,-,665,115.4599682,66.77846628
chrII,1685385,1685983,SPNCRNA.1452.1,598,+,230,39.93352284,66.77846628
chrII,1791742,1791820,SPSNORNA.24.1,78,-,30,5.20872037,66.77846628
chrIII,1660134,1662562,SPCC663.15c.1,2184,-,840,145.8441704,66.77846628
chrI,5360568,5361844,SPNCRNA.1077.1,1276,+,491,85.24939006,66.80986682
chrII,1834887,1835295,SPBC28E12.01c.1,408,-,157,27.25896994,66.81120083
chrII,712423,714152,SPBC119.01.1,1639,+,631,109.5567518,66.84365576
chrII,3826722,3829397,SPNCRNA.1644.1,2675,-,1030,178.8327327,66.85335802
chrI,1140579,1142002,SPAC56F8.09.1,1423,+,548,95.14595876,66.86293659
chrI,1129390,1129982,SPNCRNA.714.1,592,-,228,39.58627481,66.86870746
chrIII,2344693,2348598,SPCC1494.10.1,3905,+,1504,261.1305146,66.87081039
chrIII,563753,565077,SPCC1672.14.1,1324,-,510,88.54824629,66.8793401
chrI,2427901,2429090,SPAC6B12.09.1,1189,+,458,79.51979765,66.87956068
chrII,1461560,1463725,SPNCRNA.1435.1,2165,-,834,144.8024263,66.88333778
chrIII,170339,174289,SPNCRNA.1115.1,3950,+,1522,264.2557468,66.90018906
chrII,3176668,3177967,SPBC776.03.1,1230,+,474,82.29778185,66.90876573
chrII,1506384,1509516,SPBC1215.02c.1,2596,-,1001,173.7976364,66.94824205
chrIII,658517,659575,SPNCRNA.1151.1,1058,-,408,70.83859703,66.95519568
chrI,4856729,4860090,SPAC4F10.13c.1,3244,-,1251,217.2036394,66.95549921
chrIII,765555,767481,SPNCRNA.1158.1,1926,+,743,129.0026412,66.97956447
chrIII,1307545,1309445,SPNCRNA.1185.1,1900,-,733,127.266401,66.98231634
chrIII,580499,582909,SPCC1672.09.1,2211,+,853,148.1012825,66.98384556
chrI,3101102,3102688,SPAC589.05c.1,1407,-,543,94.2778387,67.00628195
chrI,4948561,4949118,SPAC1B3.20.1,513,+,198,34.37755444,67.01277669
chrIII,1454540,1456141,SPCC11E10.02c.1,1601,-,618,107.2996396,67.02038702
chrI,2265687,2265845,SPNCRNA.507.1,158,-,61,10.59106475,67.0320554
chrI,4893973,4895378,SPAC19B12.06c.1,1207,-,466,80.90878975,67.03296582
chrIII,1194995,1195816,SPCC550.06c.1,821,-,317,55.03881191,67.03874776
chrIII,2059888,2063334,SPCC1739.14.1,3284,+,1268,220.1552476,67.03874776
chrII,4027365,4029143,SPBC215.02.1,1616,+,624,108.3413837,67.04293546
chrI,950119,950813,SPAC222.04c.1,694,-,268,46.53123531,67.04788949
chrI,3669129,3671512,SPAC8C9.15c.1,2227,-,860,149.3166506,67.04833885
chrI,5385757,5387132,SPAC3G6.04.1,1375,+,531,92.19435055,67.05043677
chrIII,375427,378094,SPCC1682.03c.1,2576,-,995,172.7558923,67.06362278
chrI,2068564,2071624,SPAC3C7.04.1,3060,+,1182,205.2235826,67.06653026
chrI,3882009,3884256,SPAC1071.11.1,2247,+,868,150.7056427,67.06971193
chrI,450859,453603,SPAC23E2.03c.1,2744,-,1060,184.0414531,67.07050039
chrII,4354161,4357187,SPBC16C6.13c.1,2964,-,1145,198.7994941,67.07135429
chrI,4648899,4650466,SPAC1635.01.1,1491,+,576,100.0074311,67.07406513
chrI,4147642,4151509,SPAC26H5.12.1,3867,+,1494,259.3942744,67.07894348
chrII,3295411,3298548,SPBC20F10.07.1,3137,+,1212,210.432303,67.08074688
chrIII,2336551,2341383,SPCC1494.07.1,4832,+,1867,324.156031,67.08527132
chrI,689344,691122,SPAC22F3.08c.1,1778,+,687,119.2796965,67.08644346
chrII,2567829,2568256,SPNCRNA.25.1,427,-,165,28.64796204,67.09124599
chrII,3216183,3219312,SPBC21.02.1,3020,+,1167,202.6192224,67.09245775
chrI,333177,334621,SPAC12G12.08.1,1444,-,558,96.88219889,67.09293552
chrII,1721072,1721574,SPNCRNA.376.1,502,+,194,33.68305839,67.09772588
chrI,941941,943335,SPAC1687.21.1,872,+,337,58.51129216,67.10010569
chrI,5007015,5009628,SPAC890.04c.1,2251,-,870,151.0528907,67.10479375
chrI,4261532,4263964,SPAC21E11.08.1,2432,+,940,163.2065716,67.1079653
chrI,4001692,4003982,SPAC27E2.01.1,2137,+,826,143.4134342,67.10970248
chrI,3033836,3033955,SPNCRNA.88.1,119,+,46,7.986704568,67.11516443
chrIII,1622524,1625429,SPNCRNA.1212.1,2905,-,1123,194.9797659,67.11868016
chrI,2955692,2957733,SPAPB24D3.06c.1,2041,-,789,136.9893457,67.11873872
chrI,4294278,4294816,SPNCRNA.976.1,538,+,208,36.11379457,67.12601221
chrI,5177807,5179736,SPAC26F1.04c.1,1929,+,746,129.5235132,67.14541898
chrII,1728748,1733339,SPBC2F12.05c.1,4220,+,1632,283.3543881,67.14558961
chrI,2907642,2910274,SPAC513.01c.1,2632,-,1018,176.7492446,67.1539683
chrII,370394,371030,SPNCRNA.1349.1,636,+,246,42.71150704,67.1564576
chrI,2427532,2427775,SPAC6B12.19.1,243,-,94,16.32065716,67.16319819
chrIII,2286793,2289391,SPCC965.04c.1,2497,-,966,167.7207959,67.16892107
chrIII,1358646,1360719,SPNCRNA.1189.1,2073,+,802,139.2464579,67.17147028
chrII,2916187,2918985,SPBC1703.02.1,2745,+,1062,184.3887011,67.17256871
chrIII,1535395,1538011,SPCC584.04.1,2533,+,980,170.1515321,67.17391713
chrII,3290695,3294106,SPBC20F10.05.1,3329,+,1288,223.6277279,67.17564671
chrIII,2117020,2118767,SPNCRNA.1264.1,1747,+,676,117.3698323,67.18364759
chrI,2564427,2566667,SPNCRNA.839.1,2240,-,867,150.5320187,67.20179406
chrI,2462250,2467428,SPAC19A8.11c.1,5053,+,1956,339.6085681,67.2092951
chrI,3953280,3953856,SPNCRNA.240.1,576,+,223,38.71815475,67.21901867
chrIII,28297,29423,SPCP20C8.01c.1,1126,-,436,75.70006938,67.22919128
chrI,1176702,1178897,SPAC22A12.11.1,2195,+,850,147.5804105,67.23481116
chrIII,94499,96690,SPCC613.09.1,2045,+,792,137.5102178,67.24216028
chrII,3234644,3235811,SPBC19F8.04c.1,1167,-,452,78.47805358,67.24768944
chrIII,1142615,1144737,SPCC4B3.18.1,2122,-,822,142.7189381,67.25680403
chrI,5124391,5124613,SPAC29A4.22.1,222,+,86,14.93166506,67.25975253
chrI,1770118,1772023,SPAC17A5.10.1,1905,+,738,128.1345211,67.2622158
chrI,3558765,3559116,SPNCRNA.124.1,351,+,136,23.61286568,67.27312159
chrII,1127971,1130513,SPNCRNA.1413.1,2542,+,985,171.0196522,67.27759723
chrII,1990415,1992652,SPBC1A4.08c.1,2129,-,825,143.2398102,67.28032418
chrI,879146,880546,SPAC23G3.07c.1,1249,-,484,84.03402197,67.28104241
chrIII,1011411,1014314,SPCC895.07.1,2903,+,1125,195.3270139,67.28453802
chrI,1638543,1641241,SPAC343.01c.1,2632,-,1020,177.0964926,67.28590144
chrI,5287179,5288137,SPAC11E3.04c.1,707,-,274,47.57297938,67.28851398
chrI,256085,257001,SPNCRNA.631.1,916,+,355,61.63652438,67.28878207
chrI,1991481,1993169,SPAC9G1.11c.1,1641,-,636,110.4248718,67.29120771
chrIII,1462985,1464422,SPCC11E10.06c.1,1437,-,557,96.70857487,67.29893867
chrII,4296978,4298874,SPBC16A3.02c.1,1896,+,735,127.6136491,67.30677694
chrIII,912456,915238,SPCC24B10.07.1,2711,+,1051,182.478837,67.31052636
chrI,5189536,5190444,SPAPJ691.03.1,637,+,247,42.88513105,67.32359662
chrI,1148130,1152178,SPAC56F8.14c.1,4048,-,1570,272.5896994,67.33935261
chrII,3762704,3764439,SPBC31F10.07.1,1735,+,673,116.8489603,67.34810392
chrI,1486826,1488388,SPAC9.12c.1,1513,-,587,101.9172952,67.36106758
chrI,312214,316276,SPNCRNA.636.1,4062,-,1576,273.6314434,67.36372315
